"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","225.6","2021-05-22",,,,,,,,,"0.40",",,H,0800","0.0",",,H,0800","0.0",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","225.6","2021-05-23",,,,,,,,,"0.00",",,H,0800","0.0",",,H,0800","0.0",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","225.6","2021-05-25",,,,,,,,,"0.00",",,H,0800","0.0",",,H,0800","0.0",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","225.6","2021-05-26",,,,,,,,,"0.27",",,H,0800","0.0",",,H,0800","0.0",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","225.6","2021-05-27",,,,,,,,,"0.26",",,H,0800","0.0",",,H,0800","0.0",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","225.6","2021-05-29",,,,,,,,,"0.51",",,H,0800","0.0",",,H,0800","0.0",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","225.6","2021-05-30",,,,,,,,,"0.50",",,H,0800","0.0",",,H,0800","0.0",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","225.6","2021-05-31",,,,,,,,,"0.00",",,H,0800","0.0",",,H,0800","0.0",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","225.6","2021-06-01",,,,,,,,,"0.02",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","225.6","2021-06-02",,,,,,,,,"0.00",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","225.6","2021-06-03",,,,,,,,,"0.00",",,H,0800","0.0",",,H,0800","0.0",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","225.6","2021-06-04",,,,,,,,,"0.00",",,H,0800","0.0",",,H,0800","0.0",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","225.6","2021-06-05",,,,,,,,,"0.00",",,H,0800","0.0",",,H,0800","0.0",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","225.6","2021-06-06",,,,,,,,,"0.00",",,H,0800","0.0",",,H,0800","0.0",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-01",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"29",",,7","20",",,7","24",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-02",,,,,,,,,"0.30",",,7,0800","3.0",",,7","3.0",",,7",,,"32",",,7","24",",,7","32",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-03",,,,,,,,,"0.09",",,7,0800","0.5",",,7","3.0",",,7",,,"33",",,7","30",",,7","31",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-04",,,,,,,,,"0.01",",,7,0800","0.0","T,,7","3.0",",,7",,,"32",",,7","23",",,7","23",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-05",,,,,,,,,"0.00",",,7,0800","0.0",",,7","3.0",",,7",,,"30",",,7","23",",,7","30",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-06",,,,,,,,,"0.00",",,7,0800","0.0",",,7","1.0",",,7",,,"33",",,7","28",",,7","28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-07",,,,,,,,,"0.00",",,7,0800","0.0",",,7","1.0",",,7",,,"38",",,7","25",",,7","32",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-08",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"37",",,7","30",",,7","30",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-09",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"35",",,7","19",",,7","20",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-10",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"36",",,7","20",",,7","23",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-11",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"28",",,7","19",",,7","21",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-12",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"28",",,7","21",",,7","23",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-13",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"36",",,7","23",",,7","31",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-14",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"39",",,7","30",",,7","32",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-15",,,,,,,,,"0.19",",,7,0800","0.0","T,,7","0.0","T,,7",,,"39",",,7","31",",,7","32",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-16",,,,,,,,,"0.09",",,7,0800","1.2",",,7","1.0",",,7",,,"35",",,7","27",",,7","28",",,7,0800",,,,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-17",,,,,,,,,"0.06",",,7,0800","0.4",",,7","1.0",",,7",,,"35",",,7","28",",,7","28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-18",,,,,,,,,"0.06",",,7,0800","0.6",",,7","1.0",",,7",,,"29",",,7","24",",,7","24",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-19",,,,,,,,,"0.00",",,7,0800","0.0",",,7","1.0",",,7",,,"28",",,7","16",",,7","16",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-20",,,,,,,,,"0.02",",,7,0800","0.3",",,7","1.0",",,7",,,"31",",,7","16",",,7","18",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-21",,,,,,,,,"0.00",",,7,0800","0.0",",,7","1.0",",,7",,,"33",",,7","13",",,7","31",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-22",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"41",",,7","20",",,7","20",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-23",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"23",",,7","8",",,7","8",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-24",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"30",",,7","8",",,7","28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-25",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"33",",,7","25",",,7","30",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-26",,,,,,,,,"0.20",",,7,0800","1.5",",,7","2.0",",,7",,,"34",",,7","28",",,7","29",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-27",,,,,,,,,"0.06",",,7,0800","0.6",",,7","3.0",",,7",,,"30",",,7","23",",,7","25",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-28",,,,,,,,,"0.00",",,7,0800","0.0",",,7","3.0",",,7",,,"27",",,7","11",",,7","11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-29",,,,,,,,,"0.00",",,7,0800","0.0",",,7","3.0",",,7",,,"26",",,7","10",",,7","16",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-30",,,,,,,,,"0.00",",,7,0800","0.0",",,7","3.0",",,7",,,"32",",,7","15",",,7","27",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-01-31",,,,,,,,,"0.96",",,7,0800","7.6",",,7","11.0",",,7",,,"32",",,7","27",",,7","27",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-01",,,,,,,,,"0.36",",,7,0800","4.5",",,7","14.0",",,7",,,"30",",,7","25",",,7","25",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-02",,,,,,,,,"0.00",",,7,0800","0.0",",,7","11.0",",,7",,,"32",",,7","18",",,7","20",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-03",,,,,,,,,"0.00",",,7,0800","0.0",",,7","11.0",",,7",,,"32",",,7","16",",,7","16",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-04",,,,,,,,,"0.00",",,7,0800","0.0",",,7","11.0",",,7",,,"35",",,7","14",",,7","28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-05",,,,,,,,,"0.06",",,7,0800","0.6",",,7","12.0",",,7",,,"36",",,7","11",",,7","11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-06",,,,,,,,,"0.00",",,7,0800","0.0",",,7","12.0",",,7",,,"17",",,7","4",",,7","4",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-07",,,,,,,,,"0.07",",,7,0800","1.0",",,7","13.0",",,7",,,"17",",,7","-6",",,7","-6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-08",,,,,,,,,"0.01",",,7,0800","0.0","T,,7","13.0",",,7",,,"5",",,7","-9",",,7","2",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-09",,,,,,,,,"0.08",",,7,0800","2.5",",,7","14.0",",,7",,,"14",",,7","2",",,7","2",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-10",,,,,,,,,"0.00",",,7,0800","0.0",",,7","13.0",",,7",,,"17",",,7","2",",,7","7",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-11",,,,,,,,,"0.02",",,7,0800","0.1",",,7","13.0",",,7",,,"18",",,7","6",",,7","6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-12",,,,,,,,,"0.00","T,,7,0800","0.0","T,,7","13.0",",,7",,,"21",",,7","4",",,7","12",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-13",,,,,,,,,"0.07",",,7,0800","1.0",",,7","14.0",",,7",,,"22",",,7","5",",,7","5",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-14",,,,,,,,,"0.15",",,7,0800","2.5",",,7","16.0",",,7",,,,,"-6",",,7","-5",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-15",,,,,,,,,"0.02",",,7,0800","1.0",",,7","17.0",",,7",,,"8",",,7","-5",",,7","1",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-16",,,,,,,,,"0.40",",,7,0800","8.5",",,7","25.0",",,7",,,"14",",,7","-8",",,7","7",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-17",,,,,,,,,"0.00",",,7,0800","0.0",",,7","23.0",",,7",,,"20",",,7","1",",,7","1",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-18",,,,,,,,,"0.02",",,7,0800","0.3",",,7","22.0",",,7",,,"21",",,7","1",",,7","14",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-19",,,,,,,,,"0.00","T,,7,0800","0.0","T,,7","21.0",",,7",,,"24",",,7","4",",,7","4",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-20",,,,,,,,,"0.00",",,7,0800","0.0",",,7","19.0",",,7",,,"19",",,7","4",",,7","4",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-21",,,,,,,,,"0.00",",,7,0800","0.0",",,7","18.0",",,7",,,"29",",,7","3",",,7","17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-22",,,,,,,,,"0.20",",,7,0800","0.2",",,7","16.0",",,7",,,"39",",,7","17",",,7","24",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-23",,,,,,,,,"0.00",",,7,0800","0.0",",,7","13.0",",,7",,,"38",",,7","24",",,7","36",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-24",,,,,,,,,"0.00",",,7,0800","0.0",",,7","10.0",",,7",,,"44",",,7","34",",,7","40",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-25",,,,,,,,,"0.00",",,7,0800","0.0",",,7","5.0",",,7",,,"45",",,7","23",",,7","23",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-26",,,,,,,,,"0.00",",,7,0800","0.0",",,7","4.0",",,7",,,"41",",,7","22",",,7","24",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-27",,,,,,,,,"0.05",",,7,0800","0.0",",,7","4.0",",,7",,,"42",",,7","24",",,7","33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-02-28",,,,,,,,,"0.00","T,,7,0800","0.0",",,7","2.0",",,7",,,"49",",,7","32",",,7","41",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-01",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"49",",,7","24",",,7","25",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-02",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"35",",,7","17",",,7","17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-03",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"42",",,7","17",",,7","34",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-04",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"59",",,7","30",",,7","32",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-05",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"37",",,7","23",",,7","23",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-06",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"48",",,7","21",",,7","25",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-07",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"48",",,7","22",",,7","23",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-08",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"51",",,7","22",",,7","39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-09",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"67",",,7","39",",,7","43",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-10",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"67",",,7","42",",,7","54",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-11",,,,,,,,,"0.05",",,7,0800","0.0",",,7","0.0",",,7",,,"68",",,7","54",",,7","57",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-12",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"57",",,7","35",",,7","35",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-13",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"54",",,7","29",",,7","29",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-14",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"60",",,7","28",",,7","41",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-15",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"47",",,7","33",",,7","33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-16",,,,,,,,,"0.16",",,7,0800","1.0",",,7","1.0",",,7",,,"33",",,7","28",",,7","32",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-17",,,,,,,,,"0.01",",,7,0800","0.0",",,7","0.0",",,7",,,"39",",,7","32",",,7","33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-18",,,,,,,,,"0.32",",,7,0800","0.0",",,7","0.0",",,7",,,"45",",,7","31",",,7","37",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,7"
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-19",,,,,,,,,"0.32",",,7,0800","0.0",",,7","0.0",",,7",,,"41",",,7","33",",,7","33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-20",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"46",",,7","26",",,7","26",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-21",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"59",",,7","25",",,7","38",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-22",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"64",",,7","37",",,7","44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-23",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"67",",,7","44",",,7","51",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-24",,,,,,,,,"0.10",",,7,0800","0.0",",,7","0.0",",,7",,,"66",",,7","50",",,7","52",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-25",,,,,,,,,"0.01",",,7,0800","0.0",",,7","0.0",",,7",,,"59",",,7","44",",,7","44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-26",,,,,,,,,"0.48",",,7,0800","0.0",",,7","0.0",",,7",,,"52",",,7","36",",,7","36",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-27",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"45",",,7","35",",,7","41",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-28",,,,,,,,,"0.15",",,7,0800","0.0",",,7","0.0",",,7",,,"67",",,7","40",",,7","42",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-29",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"47",",,7","28",",,7","28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00116616","PARK FOREST, IL US","41.4947","-87.6802","216.4","2021-03-30",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"60",",,7","28",",,7","47",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
