,ride_date,ride_count,month,year,m_y
253,2019-09-11,11413,9,2019,9-2019
254,2019-09-12,11861,9,2019,9-2019
255,2019-09-13,12449,9,2019,9-2019
256,2019-09-14,11879,9,2019,9-2019
257,2019-09-15,10869,9,2019,9-2019
258,2019-09-16,11679,9,2019,9-2019
259,2019-09-17,12324,9,2019,9-2019
260,2019-09-18,12847,9,2019,9-2019
261,2019-09-19,13263,9,2019,9-2019
262,2019-09-20,13809,9,2019,9-2019
263,2019-09-21,13141,9,2019,9-2019
264,2019-09-22,10997,9,2019,9-2019
265,2019-09-23,11543,9,2019,9-2019
266,2019-09-24,13067,9,2019,9-2019
267,2019-09-25,12926,9,2019,9-2019
268,2019-09-26,12915,9,2019,9-2019
269,2019-09-27,13067,9,2019,9-2019
270,2019-09-28,11659,9,2019,9-2019
271,2019-09-29,10562,9,2019,9-2019
272,2019-09-30,9449,9,2019,9-2019
273,2019-10-01,12655,10,2019,10-2019
274,2019-10-02,11901,10,2019,10-2019
275,2019-10-03,12534,10,2019,10-2019
276,2019-10-04,13135,10,2019,10-2019
277,2019-10-05,12247,10,2019,10-2019
278,2019-10-06,10001,10,2019,10-2019
279,2019-10-07,12625,10,2019,10-2019
280,2019-10-08,11966,10,2019,10-2019
281,2019-10-09,12237,10,2019,10-2019
282,2019-10-10,12544,10,2019,10-2019
283,2019-10-11,12707,10,2019,10-2019
284,2019-10-12,11568,10,2019,10-2019
285,2019-10-13,9528,10,2019,10-2019
286,2019-10-14,11233,10,2019,10-2019
287,2019-10-15,12459,10,2019,10-2019
288,2019-10-16,7803,10,2019,10-2019
289,2019-10-17,10384,10,2019,10-2019
290,2019-10-18,11334,10,2019,10-2019
291,2019-10-19,10367,10,2019,10-2019
292,2019-10-20,1528,10,2019,10-2019
293,2019-10-21,11348,10,2019,10-2019
294,2019-10-22,7380,10,2019,10-2019
295,2019-10-23,12094,10,2019,10-2019
296,2019-10-24,12164,10,2019,10-2019
297,2019-10-25,12539,10,2019,10-2019
298,2019-10-26,10996,10,2019,10-2019
299,2019-10-27,7510,10,2019,10-2019
300,2019-10-28,11546,10,2019,10-2019
301,2019-10-29,11624,10,2019,10-2019
302,2019-10-30,9462,10,2019,10-2019
303,2019-10-31,8692,10,2019,10-2019
304,2019-11-01,9872,11,2019,11-2019
305,2019-11-02,9941,11,2019,11-2019
306,2019-11-03,7597,11,2019,11-2019
307,2019-11-04,9846,11,2019,11-2019
308,2019-11-05,10589,11,2019,11-2019
309,2019-11-06,10645,11,2019,11-2019
310,2019-11-07,8292,11,2019,11-2019
311,2019-11-08,8221,11,2019,11-2019
312,2019-11-09,5982,11,2019,11-2019
313,2019-11-10,7227,11,2019,11-2019
314,2019-11-11,8807,11,2019,11-2019
315,2019-11-12,6278,11,2019,11-2019
316,2019-11-13,6964,11,2019,11-2019
317,2019-11-14,7655,11,2019,11-2019
318,2019-11-15,8337,11,2019,11-2019
319,2019-11-16,5855,11,2019,11-2019
320,2019-11-17,4722,11,2019,11-2019
321,2019-11-18,7412,11,2019,11-2019
322,2019-11-19,9163,11,2019,11-2019
323,2019-11-20,9064,11,2019,11-2019
324,2019-11-21,9131,11,2019,11-2019
325,2019-11-22,7490,11,2019,11-2019
326,2019-11-23,4713,11,2019,11-2019
327,2019-11-24,4755,11,2019,11-2019
328,2019-11-25,8348,11,2019,11-2019
329,2019-11-26,9075,11,2019,11-2019
330,2019-11-27,6229,11,2019,11-2019
331,2019-11-28,2188,11,2019,11-2019
332,2019-11-29,4267,11,2019,11-2019
333,2019-11-30,4013,11,2019,11-2019
334,2019-12-01,1559,12,2019,12-2019
335,2019-12-02,6237,12,2019,12-2019
336,2019-12-03,8104,12,2019,12-2019
337,2019-12-04,7908,12,2019,12-2019
338,2019-12-05,8406,12,2019,12-2019
339,2019-12-06,8318,12,2019,12-2019
