,ride_date,ride_count,month,year,m_y
19,2019-01-20,250,1,2019,1-2019
20,2019-01-21,195,1,2019,1-2019
21,2019-01-22,668,1,2019,1-2019
22,2019-01-23,864,1,2019,1-2019
23,2019-01-24,434,1,2019,1-2019
24,2019-01-25,763,1,2019,1-2019
25,2019-01-26,464,1,2019,1-2019
26,2019-01-27,496,1,2019,1-2019
27,2019-01-28,783,1,2019,1-2019
28,2019-01-29,699,1,2019,1-2019
29,2019-01-30,456,1,2019,1-2019
30,2019-01-31,374,1,2019,1-2019
31,2019-02-01,519,2,2019,2-2019
32,2019-02-02,360,2,2019,2-2019
33,2019-02-03,527,2,2019,2-2019
34,2019-02-04,932,2,2019,2-2019
35,2019-02-05,1079,2,2019,2-2019
36,2019-02-06,827,2,2019,2-2019
37,2019-02-07,838,2,2019,2-2019
38,2019-02-08,746,2,2019,2-2019
39,2019-02-09,462,2,2019,2-2019
40,2019-02-10,421,2,2019,2-2019
41,2019-02-11,819,2,2019,2-2019
42,2019-02-12,349,2,2019,2-2019
43,2019-02-13,689,2,2019,2-2019
44,2019-02-14,878,2,2019,2-2019
45,2019-02-15,921,2,2019,2-2019
46,2019-02-16,503,2,2019,2-2019
47,2019-02-17,403,2,2019,2-2019
48,2019-02-18,431,2,2019,2-2019
49,2019-02-19,769,2,2019,2-2019
50,2019-02-20,469,2,2019,2-2019
51,2019-02-21,749,2,2019,2-2019
52,2019-02-22,849,2,2019,2-2019
53,2019-02-23,547,2,2019,2-2019
54,2019-02-24,379,2,2019,2-2019
55,2019-02-25,656,2,2019,2-2019
56,2019-02-26,796,2,2019,2-2019
57,2019-02-27,780,2,2019,2-2019
58,2019-02-28,798,2,2019,2-2019
59,2019-03-01,575,3,2019,3-2019
60,2019-03-02,330,3,2019,3-2019
61,2019-03-03,351,3,2019,3-2019
62,2019-03-04,502,3,2019,3-2019
63,2019-03-05,701,3,2019,3-2019
64,2019-03-06,682,3,2019,3-2019
65,2019-03-07,742,3,2019,3-2019
66,2019-03-08,772,3,2019,3-2019
67,2019-03-09,650,3,2019,3-2019
68,2019-03-10,312,3,2019,3-2019
69,2019-03-11,1008,3,2019,3-2019
70,2019-03-12,964,3,2019,3-2019
71,2019-03-13,911,3,2019,3-2019
72,2019-03-14,993,3,2019,3-2019
73,2019-03-15,998,3,2019,3-2019
74,2019-03-16,718,3,2019,3-2019
75,2019-03-17,563,3,2019,3-2019
76,2019-03-18,906,3,2019,3-2019
77,2019-03-19,969,3,2019,3-2019
78,2019-03-20,1007,3,2019,3-2019
79,2019-03-21,435,3,2019,3-2019
80,2019-03-22,631,3,2019,3-2019
81,2019-03-23,533,3,2019,3-2019
82,2019-03-24,788,3,2019,3-2019
83,2019-03-25,1049,3,2019,3-2019
84,2019-03-26,1036,3,2019,3-2019
85,2019-03-27,1035,3,2019,3-2019
86,2019-03-28,942,3,2019,3-2019
87,2019-03-29,1019,3,2019,3-2019
88,2019-03-30,902,3,2019,3-2019
89,2019-03-31,476,3,2019,3-2019
90,2019-04-01,945,4,2019,4-2019
91,2019-04-02,1116,4,2019,4-2019
92,2019-04-03,1214,4,2019,4-2019
93,2019-04-04,1189,4,2019,4-2019
94,2019-04-05,736,4,2019,4-2019
95,2019-04-06,972,4,2019,4-2019
96,2019-04-07,1003,4,2019,4-2019
97,2019-04-08,1339,4,2019,4-2019
98,2019-04-09,1152,4,2019,4-2019
99,2019-04-10,1339,4,2019,4-2019
100,2019-04-11,1164,4,2019,4-2019
101,2019-04-12,1053,4,2019,4-2019
102,2019-04-13,1110,4,2019,4-2019
103,2019-04-14,986,4,2019,4-2019
104,2019-04-15,970,4,2019,4-2019
105,2019-04-16,1277,4,2019,4-2019
106,2019-04-17,1267,4,2019,4-2019
107,2019-04-18,1261,4,2019,4-2019
108,2019-04-19,1203,4,2019,4-2019
109,2019-04-20,521,4,2019,4-2019
110,2019-04-21,872,4,2019,4-2019
111,2019-04-22,982,4,2019,4-2019
112,2019-04-23,1455,4,2019,4-2019
113,2019-04-24,1564,4,2019,4-2019
114,2019-04-25,1225,4,2019,4-2019
115,2019-04-26,827,4,2019,4-2019
116,2019-04-27,961,4,2019,4-2019
117,2019-04-28,672,4,2019,4-2019
118,2019-04-29,1277,4,2019,4-2019
119,2019-04-30,1271,4,2019,4-2019
120,2019-05-01,1248,5,2019,5-2019
121,2019-05-02,1246,5,2019,5-2019
122,2019-05-03,1242,5,2019,5-2019
123,2019-05-04,1082,5,2019,5-2019
124,2019-05-05,305,5,2019,5-2019
125,2019-05-06,1374,5,2019,5-2019
126,2019-05-07,1487,5,2019,5-2019
127,2019-05-08,1495,5,2019,5-2019
128,2019-05-09,1332,5,2019,5-2019
129,2019-05-10,1391,5,2019,5-2019
130,2019-05-11,1159,5,2019,5-2019
131,2019-05-12,197,5,2019,5-2019
132,2019-05-13,525,5,2019,5-2019
133,2019-05-14,927,5,2019,5-2019
134,2019-05-15,1475,5,2019,5-2019
135,2019-05-16,1493,5,2019,5-2019
136,2019-05-17,1383,5,2019,5-2019
137,2019-05-18,1250,5,2019,5-2019
138,2019-05-19,1228,5,2019,5-2019
139,2019-05-20,1466,5,2019,5-2019
140,2019-05-21,1443,5,2019,5-2019
141,2019-05-22,1513,5,2019,5-2019
142,2019-05-23,985,5,2019,5-2019
143,2019-05-24,1372,5,2019,5-2019
144,2019-05-25,939,5,2019,5-2019
145,2019-05-26,821,5,2019,5-2019
146,2019-05-27,1156,5,2019,5-2019
147,2019-05-28,1144,5,2019,5-2019
148,2019-05-29,990,5,2019,5-2019
149,2019-05-30,876,5,2019,5-2019
150,2019-05-31,1393,5,2019,5-2019
151,2019-06-01,1345,6,2019,6-2019
152,2019-06-02,1097,6,2019,6-2019
153,2019-06-03,1364,6,2019,6-2019
154,2019-06-04,1597,6,2019,6-2019
155,2019-06-05,1409,6,2019,6-2019
156,2019-06-06,1476,6,2019,6-2019
157,2019-06-07,1540,6,2019,6-2019
158,2019-06-08,1202,6,2019,6-2019
159,2019-06-09,1326,6,2019,6-2019
160,2019-06-10,858,6,2019,6-2019
161,2019-06-11,1461,6,2019,6-2019
162,2019-06-12,1565,6,2019,6-2019
163,2019-06-13,856,6,2019,6-2019
164,2019-06-14,1531,6,2019,6-2019
165,2019-06-15,1187,6,2019,6-2019
166,2019-06-16,1005,6,2019,6-2019
167,2019-06-17,1475,6,2019,6-2019
168,2019-06-18,771,6,2019,6-2019
169,2019-06-19,1233,6,2019,6-2019
170,2019-06-20,1193,6,2019,6-2019
171,2019-06-21,1183,6,2019,6-2019
172,2019-06-22,1376,6,2019,6-2019
173,2019-06-23,1250,6,2019,6-2019
174,2019-06-24,1498,6,2019,6-2019
175,2019-06-25,1299,6,2019,6-2019
176,2019-06-26,1490,6,2019,6-2019
177,2019-06-27,1500,6,2019,6-2019
178,2019-06-28,1623,6,2019,6-2019
179,2019-06-29,1220,6,2019,6-2019
180,2019-06-30,1300,6,2019,6-2019
181,2019-07-01,1545,7,2019,7-2019
182,2019-07-02,1614,7,2019,7-2019
183,2019-07-03,1599,7,2019,7-2019
184,2019-07-04,1269,7,2019,7-2019
185,2019-07-05,1114,7,2019,7-2019
186,2019-07-06,899,7,2019,7-2019
187,2019-07-07,1092,7,2019,7-2019
188,2019-07-08,1330,7,2019,7-2019
189,2019-07-09,1624,7,2019,7-2019
190,2019-07-10,1667,7,2019,7-2019
191,2019-07-11,1084,7,2019,7-2019
192,2019-07-12,1692,7,2019,7-2019
193,2019-07-13,1360,7,2019,7-2019
194,2019-07-14,1234,7,2019,7-2019
195,2019-07-15,1562,7,2019,7-2019
196,2019-07-16,1732,7,2019,7-2019
197,2019-07-17,1434,7,2019,7-2019
198,2019-07-18,1239,7,2019,7-2019
199,2019-07-19,1662,7,2019,7-2019
200,2019-07-20,936,7,2019,7-2019
201,2019-07-21,957,7,2019,7-2019
202,2019-07-22,1178,7,2019,7-2019
203,2019-07-23,1345,7,2019,7-2019
204,2019-07-24,1698,7,2019,7-2019
205,2019-07-25,1745,7,2019,7-2019
206,2019-07-26,1684,7,2019,7-2019
207,2019-07-27,1332,7,2019,7-2019
208,2019-07-28,1189,7,2019,7-2019
209,2019-07-29,1600,7,2019,7-2019
210,2019-07-30,1666,7,2019,7-2019
211,2019-07-31,1458,7,2019,7-2019
212,2019-08-01,1820,8,2019,8-2019
213,2019-08-02,1783,8,2019,8-2019
214,2019-08-03,1455,8,2019,8-2019
215,2019-08-04,1191,8,2019,8-2019
216,2019-08-05,1718,8,2019,8-2019
217,2019-08-06,1743,8,2019,8-2019
218,2019-08-07,1190,8,2019,8-2019
219,2019-08-08,1722,8,2019,8-2019
220,2019-08-09,1673,8,2019,8-2019
221,2019-08-10,1443,8,2019,8-2019
222,2019-08-11,1332,8,2019,8-2019
223,2019-08-12,1723,8,2019,8-2019
224,2019-08-13,1612,8,2019,8-2019
225,2019-08-14,1698,8,2019,8-2019
226,2019-08-15,1759,8,2019,8-2019
227,2019-08-16,1816,8,2019,8-2019
228,2019-08-17,1284,8,2019,8-2019
229,2019-08-18,1084,8,2019,8-2019
230,2019-08-19,1559,8,2019,8-2019
231,2019-08-20,1782,8,2019,8-2019
232,2019-08-21,1609,8,2019,8-2019
233,2019-08-22,1616,8,2019,8-2019
234,2019-08-23,1458,8,2019,8-2019
235,2019-08-24,1474,8,2019,8-2019
236,2019-08-25,1350,8,2019,8-2019
237,2019-08-26,1601,8,2019,8-2019
238,2019-08-27,1699,8,2019,8-2019
239,2019-08-28,1585,8,2019,8-2019
240,2019-08-29,1815,8,2019,8-2019
241,2019-08-30,1688,8,2019,8-2019
242,2019-08-31,1228,8,2019,8-2019
243,2019-09-01,1170,9,2019,9-2019
244,2019-09-02,738,9,2019,9-2019
245,2019-09-03,1777,9,2019,9-2019
246,2019-09-04,1894,9,2019,9-2019
247,2019-09-05,1847,9,2019,9-2019
